'[0, 0, 26, 0, 26, 0, 26, 24, 0, 26, 28, 1, 0, 26, 0, 0, 26, 0, 0, 0, 0, 26, 0, 0, 26, 0, 0, 0, 0, 0]'
'[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]'
'[1, 1, 1, 1, 27, 1, 0, 0, 26, 25, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 26, 1, 1, 0, 26, 1]'
'[1, 1, 1, 1, 0, 26, 1, 1, 0, 26, 1, 1, 1, 0, 26, 0, 26, 1, 1, 2, 50, 1, 28, 1, 1, 2, 1, 50, 1, 1]'
'[27, 28, 1, 1, 1, 0, 0, 0, 26, 1, 1, 25, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]'
'[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]'
'[1, 1, 1, 1, 1, 0, 0, 26, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 26, 29, 1, 25, 24, 1]'
'[0, 26, 0, 26, 0, 26, 0, 26, 0, 26, 0, 26, 0, 26, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]'
'[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]'
'[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 25, 1, 28, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]'
'[1, 1, 0, 26, 1, 0, 26, 0, 26, 1, 1, 1, 1, 1, 1, 1, 28, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]'
'[1, 28, 1, 0, 26, 1, 1, 1, 1, 1, 1, 1, 1, 1, 28, 1, 1, 1, 24, 1, 1, 1, 1, 1, 0, 0, 0, 0, 26, 1]'
'[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]'
'[0, 0, 0, 0, 26, 0, 0, 26, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 26, 1, 0, 0, 0, 0]'
'[1, 0, 0, 26, 1, 0, 0, 0, 0, 0, 0, 26, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 28, 1, 1, 1, 1, 24, 1, 1]'
'[1, 1, 25, 1, 24, 1, 0, 0, 0, 0, 0, 26, 28, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 26, 0, 26]'
'[0, 0, 26, 1, 0, 26, 0, 26, 0, 26, 1, 0, 0, 0, 26, 0, 0, 0, 26, 1, 0, 26, 1, 1, 0, 0, 0, 26, 0, 0]'
'[24, 1, 1, 1, 1, 1, 1, 1, 1, 0, 26, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]'
'[24, 24, 1, 1, 1, 1, 1, 28, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]'
'[0, 0, 26, 1, 23, 24, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 24, 0, 0, 0, 0, 0, 0, 26, 0, 26, 0, 0, 0]'
'[1, 1, 1, 1, 0, 0, 0, 0, 0, 26, 1, 1, 1, 1, 1, 1, 1, 1, 28, 29, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]'
'[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]'
'[1, 33, 1, 0, 26, 1, 1, 1, 1, 1, 1, 0, 0, 26, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]'
'[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 26, 0, 26, 1, 1, 24, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]'
'[1, 24, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]'
'[1, 28, 1, 1, 1, 1, 1, 1, 1, 28, 24, 1, 1, 1, 0, 0, 26, 1, 0, 26, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]'
'[0, 0, 0, 0, 0, 0, 0, 26, 1, 1, 1, 1, 1, 1, 0, 0, 26, 0, 0, 0, 26, 1, 1, 0, 0, 0, 0, 0, 0, 0]'
'[1, 24, 0, 26, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]'
'[1, 1, 1, 1, 1, 1, 25, 24, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 26, 1, 1, 1, 1, 1, 1]'
'[1, 1, 1, 1, 1, 1, 1, 0, 26, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 26, 1, 1, 1, 24, 1, 0]'
'[26, 28, 1, 24, 28, 1, 1, 1, 1, 1, 24, 1, 1, 1, 1, 1, 0, 26, 1, 1, 28, 1, 1, 1, 1, 1, 1, 1, 1, 1]'
'[0, 0, 0, 0, 26, 1, 23, 27, 1, 25, 24, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 26, 1, 1, 0, 26, 1, 1, 1]'
'[1, 28, 1, 0, 0, 0, 0, 0, 0, 26, 28, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 26, 1, 27, 1, 24, 1, 1, 1, 1]'
'[1, 1, 1, 1, 1, 0, 0, 0, 0, 26, 1, 1, 1, 1, 1, 1, 1, 0, 0, 26, 1, 1, 1, 28, 1, 1, 1, 1, 1, 1]'
'[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]'
'[1, 0, 26, 1, 1, 1, 0, 26, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 26, 1, 1, 1, 1]'
'[1, 1, 1, 1, 28, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 26, 1, 29, 1, 28, 1, 1, 1, 1, 28, 1, 1]'
'[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]'
'[1, 1, 21, 1, 1, 1, 1, 1, 0, 0, 0, 26, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]'
'[0, 26, 0, 26, 0, 26, 0, 26, 0, 26, 0, 26, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]'
'[24, 1, 0, 0, 26, 24, 1, 0, 0, 0, 0, 0, 0, 26, 29, 28, 1, 0, 0, 0, 0, 0, 26, 1, 0, 26, 1, 0, 0, 0]'
'[1, 1, 1, 1, 1, 1, 28, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 1, 1]'
'[24, 1, 1, 1, 1, 1, 28, 1, 27, 1, 1, 0, 26, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 26, 1, 1, 24, 1, 0]'
'[0, 26, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 26, 1, 1, 1, 1, 0, 0, 0, 26, 1, 1, 1, 0, 0, 26, 0, 26]'
'[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]'
'[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 26, 1, 1, 1, 1, 1, 0, 26, 1, 24, 0, 26, 1, 1, 1, 1, 1, 1, 1]'
'[1, 1, 24, 28, 1, 1, 1, 1, 1, 0, 0, 0, 26, 1, 24, 28, 1, 27, 1, 28, 1, 1, 1, 1, 1, 1, 1, 0, 26, 1]'
'[1, 1, 0, 0, 26, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 26, 1, 1, 1, 0, 26, 1, 1, 1, 1, 1, 1, 1]'
'[1, 1, 1, 1, 1, 0, 0, 26, 1, 1, 1, 0, 0, 26, 1, 0, 26, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 26, 1]'
'[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]'
'[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]'
'[24, 1, 27, 1, 1, 1, 0, 0, 0, 0, 0, 0, 26, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]'
'[0, 0, 0, 0, 0, 26, 0, 0, 26, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 26, 1, 1, 0, 0, 26]'
'[0, 0, 0, 26, 28, 24, 1, 28, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26]'
'[26, 0, 0, 26, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]'
'[1, 1, 28, 1, 1, 1, 0, 0, 26, 1, 1, 24, 23, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 26, 1, 1, 1, 1]'
'[24, 1, 1, 1, 24, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]'
'[1, 1, 1, 24, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 28, 24, 1, 1, 1, 1, 1, 1, 24, 1, 1, 1, 1]'
'[14, 38, 14, 38, 14, 38, 14, 38, 14, 38, 14, 38, 14, 38, 14, 38, 14, 38, 14, 38, 14, 38, 14, 38, 14, 38, 14, 38, 14, 38]'
'[24, 0, 26, 1, 28, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 26, 28, 1, 0, 26, 0, 26, 1, 0, 26, 1, 24, 1]'
'[0, 0, 26, 1, 1, 1, 1, 1, 1, 0, 26, 1, 0, 0, 26, 1, 0, 26, 1, 24, 1, 0, 26, 1, 1, 1, 1, 1, 1, 0]'
'[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 26, 1, 1, 1, 0, 0, 0, 0, 0, 26, 1, 1, 1, 1, 1, 1, 1]'
'[1, 1, 1, 1, 28, 1, 1, 1, 1, 0, 26, 24, 1, 1, 1, 28, 29, 1, 1, 1, 1, 0, 0, 0, 0, 26, 1, 24, 1, 1]'
'[26, 1, 1, 25, 1, 24, 1, 0, 0, 26, 1, 1, 1, 1, 1, 1, 25, 1, 0, 26, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]'
'[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]'
'[1, 24, 0, 0, 0, 0, 26, 0, 0, 26, 0, 26, 0, 26, 0, 26, 0, 0, 0, 0, 26, 0, 26, 1, 1, 1, 0, 0, 0, 26]'
'[0, 0, 0, 26, 0, 0, 26, 1, 0, 26, 0, 26, 0, 26, 0, 26, 0, 0, 0, 0, 0, 26, 1, 1, 1, 1, 1, 1, 1, 1]'
'[0, 0, 0, 26, 28, 28, 29, 0, 26, 1, 1, 0, 26, 1, 1, 1, 1, 0, 26, 1, 28, 0, 26, 1, 1, 1, 1, 1, 1, 0]'
'[1, 1, 1, 1, 1, 0, 26, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 26, 1, 1, 1, 28]'
'[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]'
'[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 26, 1, 1, 1, 24, 1, 23, 24, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0]'
'[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]'
'[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 1, 28, 1, 1, 24, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]'
'[1, 1, 1, 0, 0, 26, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 26, 1, 28, 28, 1, 1, 1, 1, 1, 1, 1, 1]'
'[1, 1, 1, 0, 0, 26, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 26, 1, 1, 1, 1, 1, 1, 1]'
'[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]'
'[1, 1, 1, 0, 26, 1, 28, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 26, 1, 1, 1, 1]'
'[1, 1, 1, 1, 25, 0, 26, 0, 26, 1, 0, 26, 0, 26, 1, 1, 1, 28, 1, 28, 1, 0, 26, 1, 1, 24, 28, 1, 29, 1]'
'[1, 0, 26, 1, 1, 24, 1, 1, 0, 26, 1, 1, 1, 1, 0, 26, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 26, 0]'
'[1, 1, 1, 1, 28, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 24, 1, 1, 1, 1, 1, 1, 24, 1, 0, 26, 1, 1, 28, 1]'
'[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]'
'[1, 1, 1, 1, 0, 26, 1, 1, 1, 28, 27, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]'
'[1, 0, 0, 0, 26, 1, 1, 1, 0, 26, 1, 1, 0, 26, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 26, 0, 26, 1, 1, 1]'
'[1, 1, 1, 0, 26, 0, 26, 1, 0, 26, 24, 1, 1, 0, 0, 0, 26, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]'
'[1, 0, 26, 1, 1, 23, 1, 0, 0, 0, 0, 26, 28, 29, 1, 1, 23, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0]'
'[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]'
'[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 26, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 26, 0]'
'[1, 1, 0, 26, 1, 1, 1, 1, 1, 0, 0, 0, 26, 1, 0, 0, 26, 1, 1, 1, 1, 1, 0, 0, 0, 26, 1, 1, 1, 23]'
'[1, 28, 1, 1, 24, 1, 1, 1, 1, 1, 24, 1, 1, 1, 1, 0, 26, 1, 1, 1, 1, 0, 0, 0, 0, 0, 26, 0, 26, 1]'
'[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 26, 1, 1, 1, 1]'
'[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]'
'[0, 26, 0, 0, 0, 26, 0, 0, 26, 1, 0, 26, 1, 0, 0, 26, 0, 0, 26, 1, 0, 26, 0, 26, 0, 0, 0, 0, 26, 0]'
'[26, 0, 0, 26, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 26, 24, 28, 29]'
'[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 26, 1, 28, 24, 1, 1, 1, 1, 0, 0, 26, 1]'
'[1, 1, 1, 1, 1, 0, 0, 0, 26, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 26, 1]'
'[0, 26, 1, 0, 26, 24, 1, 1, 0, 26, 1, 0, 26, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 26, 1, 1, 0, 0, 0]'
'[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]'
'[14, 38, 1, 14, 38, 14, 38, 14, 38, 14, 38, 14, 38, 14, 38, 14, 38, 14, 38, 14, 38, 14, 38, 14, 38, 14, 38, 14, 38, 14]'
'[1, 0, 26, 0, 0, 26, 0, 0, 0, 0, 26, 0, 0, 26, 1, 0, 0, 0, 26, 0, 26, 1, 24, 0, 0, 26, 1, 1, 0, 26]'
'[1, 1, 0, 26, 1, 1, 0, 26, 1, 1, 1, 1, 24, 1, 1, 1, 1, 1, 0, 0, 0, 0, 26, 1, 1, 1, 1, 23, 1, 1]'
'[1, 1, 25, 29, 1, 1, 1, 1, 1, 0, 0, 0, 26, 1, 1, 1, 24, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]'
'[0, 0, 26, 1, 28, 1, 28, 1, 1, 1, 1, 1, 1, 28, 1, 1, 24, 1, 1, 1, 1, 1, 1, 1, 0, 0, 26, 1, 1, 1]'
'[0, 26, 1, 0, 26, 0, 26, 0, 0, 26, 1, 0, 0, 0, 0, 0, 26, 1, 1, 0, 0, 0, 26, 0, 26, 0, 0, 26, 0, 26]'
'[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 26, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]'
'[24, 1, 1, 1, 1, 1, 0, 0, 26, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]'
'[0, 0, 0, 0, 0, 0, 0, 26, 1, 1, 24, 1, 1, 1, 1, 1, 1, 1, 28, 1, 1, 1, 1, 1, 1, 1, 0, 26, 1, 1]'
'[0, 0, 26, 1, 1, 0, 26, 1, 1, 1, 1, 0, 0, 0, 0, 26, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 26, 0, 26]'
'[26, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 26, 0, 26, 0, 26, 0, 0, 26, 1, 1, 0]'
'[1, 31, 1, 1, 1, 1, 28, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]'
'[38, 1, 1, 1, 14, 1, 1, 1, 1, 1, 1, 1, 1, 1, 14, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 26, 1]'
'[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 1, 1, 1]'
'[0, 0, 26, 1, 0, 0, 0, 26, 24, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 26, 1, 1, 1]'
'[1, 38, 19, 1, 1, 1, 14, 1, 1, 1, 1, 1, 1, 38, 1, 1, 1, 1, 0, 26, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]'
'[1, 1, 0, 26, 25, 1, 1, 1, 1, 1, 1, 0, 26, 1, 1, 0, 0, 0, 0, 0, 0, 26, 1, 1, 1, 1, 1, 0, 0, 26]'
'[0, 0, 0, 0, 0, 26, 1, 24, 1, 1, 0, 0, 26, 1, 24, 1, 25, 1, 24, 1, 1, 1, 1, 1, 24, 28, 1, 1, 1, 1]'
'[1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 26, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 26, 1, 1, 1, 1]'
'[1, 31, 1, 38, 1, 1, 1, 24, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 26, 1, 1, 1, 1]'
'[1, 28, 1, 24, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 1]'
'[0, 0, 0, 26, 1, 1, 0, 0, 26, 1, 0, 26, 1, 1, 1, 1, 1, 1, 1, 1, 0, 26, 1, 1, 1, 2, 1, 1, 1, 1]'
'[1, 0, 0, 26, 0, 26, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 26, 1, 24, 1, 1, 1, 1, 1, 1]'
'[0, 0, 0, 0, 0, 0, 0, 26, 1, 24, 1, 1, 1, 1, 1, 1, 24, 1, 0, 0, 26, 1, 1, 1, 1, 1, 1, 1, 1, 1]'
'[1, 1, 1, 30, 1, 22, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]'
'[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 24, 1, 24, 24, 1, 1, 25, 24, 1, 1, 1, 1, 1, 1, 0, 0, 0, 26, 1, 1]'
'[1, 1, 24, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]'
'[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 26, 1, 0, 26, 0, 26, 1, 1, 1, 1, 1, 1, 1, 0, 0]'
'[1, 28, 1, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 26, 0, 26, 1, 1, 0, 0]'
'[1, 1, 1, 1, 1, 1, 1, 0, 0, 26, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 26, 1, 1, 1, 1, 1, 1]'
'[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]'
'[0, 26, 0, 0, 0, 26, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26]'
'[0, 0, 0, 0, 26, 24, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]'
'[1, 24, 0, 26, 1, 1, 0, 26, 0, 26, 0, 26, 1, 1, 0, 26, 24, 23, 1, 1, 0, 0, 0, 26, 1, 1, 1, 1, 0, 26]'
'[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]'
'[1, 0, 26, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 26, 1, 1, 1, 1, 1, 1, 1, 1, 1]'
'[1, 1, 1, 1, 1, 1, 1, 1, 28, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 26, 1, 1, 1, 1, 0, 26, 1]'
'[0, 26, 24, 0, 0, 26, 24, 0, 26, 0, 26, 28, 24, 0, 0, 0, 26, 28, 27, 28, 0, 26, 0, 26, 24, 0, 26, 0, 0, 26]'
'[0, 26, 0, 26, 0, 26, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0]'
